1001 | В двух неделях 10 рабочих дней. Сколько рабочих дней в 4 неделях? | 20 | Сколько рабочих дней в 1 неделе? : 5 | Сколько рабочих дней в 4 неделях? : 20
1002 | На 3 джемпера идёт 12 мотков шерсти. Сколько джемперов можно связать из 16 мотков шерсти? | 4 | Сколько мотков шерсти идёт на 1 джемпер? : 4 | Сколько джемперов можно связать из 16 мотков шерсти? : 4
1003 | На 3 костюма идёт 9 м ткани. Сколько метров ткани пойдёт на 6 костюмов? | 18
1706 | Сумма сторон треугольника с тремя равными сторонами 33 дм. Чему равна его сторона? | 11
1707 | Длина прямоугольника 5 см, а ширина 3 см. Чему равен периметр прямоугольника? | 16
1708 | Участок земли имеет форму прямоугольника, ширина которого 18 м, а длина на 7 м больше. Он обнесён проволокой в 5 рядов. Сколько проволоки потребовалось? | 430
1710 | Длина ограды парка 12 м, а ширина на 3 м меньше. На расстоянии 1 м вдоль ограды находится сетка. Найдите периметр сетки. | 50
1712 | Сторона квадрата 5 см. Чему равен его периметр? | 20
1713 | Длина прямоугольника 8 см, а ширина 6 см. Чему равен периметр прямоугольника? | 28
1714 | Периметр квадрата 24 м. Чему равна его сторона? | 6
1715 | Длина прямоугольника 21 м. Чему равна ширина, если периметр 62 м? | 10
1716 | Длина прямоугольника 34 см, а ширина на 9 см короче. Чему равен его периметр? | 118
1717 | Ширина прямоугольника 22 м, а длина на 9 м больше. Чему равен его периметр? | 106
1718 | Сумма сторон треугольника с тремя равными сторонами 12 км. Чему равна его сторона? | 4
1719 | Длина прямоугольника 7 дм, а ширина 5 дм. Чему равен периметр прямоугольника? | 24
1722 | Длина пруда 8 м, а ширина на 5 м меньше, чем длина. На расстоянии 2 м от берега находится сетка. Найдите периметр сетки. | 38
1746 | Масса дыни 8 кг. Сколько кг в 1/2 дыни? | 4
1747 | 1/4 стакана сахарного песку весит 60 г. Сколько весит стакан сахарного песку? | 240
1748 | Один литр подсолнечного масла весит 920 г. Вычислите вес 1/4 л подсолнечного масла. | 230
1749 | Один литр керосина весит 800 г. Сколько весит 1/8 литра? | 100
1750 | 1/3 отрезка прямой 9 см. Сколько см во всём отрезке? | 27
1751 | Куриное яйцо весит 60 г. На скорлупу приходится 1/10 этого веса, на белок 1/2 этого веса, остальное - желток. Сколько весит желток? | 20
1752 | Сколько часов в 1/8 суток? | 3
1753 | Велосипедист проехал 12 км, что составляет 1/4 намеченного маршрута. Сколько км должен проехать велосипедист? | 48
1754 | Сколько минут в 1/3 часа? | 20
1755 | В школе 600 учащихся. 1/5 этого числа - отличники. Сколько в школе отличников? | 120
1756 | Почтовый голубь в час пролетает 92 км. Сколько км он пролетает за 1/4 часа? | 23
1757 | В 1/10 части початка ветвистой кукурузы 93 зерна. Сколько зёрен в целом початке? | 930
1758 | В стаде 800 голов рогатого скота. Из них 1/10 козы, 1/4 коровы, а остальные овцы. Сколько овец в стаде? | 520
1759 | Сколько километров проходит за 1/4 часа пароход, если за час он проходит 60 км? | 15
1760 | Один самолёт пролетает в 1/5 часа 90 км, а другой в 1/10 часа 60 км. На сколько один самолёт пролетает в час больше другого? | 150
1761 | Длина отреза шёлка 85 м. Продали 1/5 часть этого куска. Сколько метров материи осталось в куске? | 68
1762 | 1/9 часть отрезка составляет 5 см. Чему равна длина всего отрезка? | 45
1763 | Блокнот стоит 3 рубля, что составляет 1/8 часть стоимости книги. Сколько стоят блокнот и книга? | 27
1764 | На свете существует 150 разновидностей акул, но лишь 1/5 часть нападает на человека. Сколько видов акул нападает на человека? | 30
1765 | Известно 3600 видов тараканов, 1/600 часть - незваные гости жилищ человека. Сколько видов тараканов гостят у человека? | 6
1766 | Велосипедист за час проезжает 1/7 часть пути. За сколько часов он проедет весь путь? | 7
1767 | Верблюд живёт 40 лет, 1/5 часть своей жизни он растёт. Сколько лет растёт верблюд? | 8
1768 | В Древнем Риме соревнования проводились в течение 1/3 года. Сколько месяцев в году длились соревнования? | 4
1769 | Кошка охотилась на мышь 1/15 часа. Сколько времени кошка охотилась на мышь? | 4
1770 | Вес морской черепахи 540 кг, вес сухопутной черепахи составляет 1/90 веса морской черепахи. На сколько вес морской черепахи больше веса сухопутной черепахи? | 534
1771 | Длина тела лирохвоста 40 см, она составляет 1/2 длины хвоста. На сколько тело лирохвоста короче хвоста? | 40
1772 | Гренландский кит весит 150 тонн, а вес индийского слона составляет 1/30 часть его веса. Сколько весит индийский слон? | 5
1773 | Мальчик прочитал 50 страниц, что составило четверть всех страниц книги. Сколько страниц в книге? | 200
1774 | На сахарный завод привезли в 1 день 720 тонн свёклы, а во второй день в 2 раза меньше. Сколько сахара получилось из всей свёклы, если масса сахара составляла 1/6 массы свёклы? | 180
1775 | Продолжительность жизни коня 25 лет, 1/5 часть своей жизни он растёт. Сколько лет растёт конь? | 5
1776 | Рабочий обточил за час 30 деталей. Это составляет 1/6 всех деталей. Сколько всего деталей надо обточить рабочему? | 180
1777 | В Чёрном море обитает червь линеус, который имеет длину 50 см. Это составляет 1/30 часть длины червя, живущего у берегов Атлантики. Какова длина линеуса, обитающего у берегов Атлантики? | 1500
1778 | Человек спит 1/3 часть суток. Сколько часов спит человек? | 8
1779 | Масса кабачка 6 кг. Сколько кг в половине кабачка? | 3
1780 | 1/5 часть ленты составляет 10 метров. Какой длины лента? | 50
1781 | Туристы прошли 20 км. В первый день они прошли 1/5 часть всего пути, во второй день 1/4 часть, а остальной путь прошли в третий день. Сколько км они прошли в 3-й день? | 11
1782 | Длина проволоки 24 м. Отрезали 1/3 часть проволоки. Сколько метров проволоки осталось? | 16
1784 | Длина отрезка составляет 8 см. Сколько см составляет четверть отрезка? | 2
1785 | 1/3 массы тыквы составляет 4 кг. Какова масса всей тыквы? | 12
1786 | Мальчик за 3 дня прочитал 32 страницы. В первый день он прочитал 1/8 часть книги, во второй день - 1/4 часть книги. Сколько страниц прочитал мальчик в третий день? | 20
1787 | В тетради 12 листов. Мальчик исписал 1/6 часть. Сколько листов ему осталось исписать? | 10
1789 | Лыжник прошел дистанцию 24 км за три часа. С какой скоростью он шел? | 8
1790 | Мотоциклист ехал 4 часа со скоростью 80 км/ч. Какое расстояние он проехал? | 320
1791 | Лодка проплыла 28 км со скоростью 7 км/ч. Какое время она была в пути? | 4
1792 | Мышка, убегая от кота, пробежала 12 метров до своей норки за 4 сек. С какой скоростью она бежала? | 3
1793 | За какое время пешеход пройдет 15 км, идя со скоростью 5 км/ч? | 3
1794 | С какой скоростью должен ехать велосипедист, чтобы за 3 часа проехать 33 км? | 11
1795 | Самолет летел 4 часа со скоростью 600 км/ч. Какое расстояние он пролетел? | 2400
1796 | За какое время прошел турист 28 км, если он шел со скоростью 4 км/час? | 7
1797 | Гепард пробежал 6000 м за 4 минуты. С какой скоростью он бежал? | 1500
1798 | Спасаясь от собаки, кошка вскарабкалась на дерево со скоростью 2 м/с за 3 сек. На какую высоту забралась кошка? | 6
1799 | Бамбук за 24 часа вырос на 72 см. С какой скоростью рос бамбук? | 3
1800 | Какое расстояние проплывет катер за 4 часа, если он движется со скоростью 32 км/ч? | 128
1801 | Почтовый голубь летел 3 часа со скоростью 90 км/ч. Какое расстояние он пролетел? | 270
1802 | Скорость звука в воздухе 330 м/с. Через какое время мы услышим звук выстрела, произведенного на расстоянии 990 м? | 3
1803 | За 3 часа поезд прошел 210 км. Чему равна скорость поезда? | 70
1804 | Расстояние до школы 1200 м мальчик прошел за 20 минут. С какой скоростью он шел в школу? | 60
1805 | Плот проплыл по течению реки 18 км за 6 часов. Какова скорость течения реки? | 3
1806 | Скорость грузового поезда 35 км/час. Поезд был в пути 2 часа. Какое расстояние он прошёл? | 70
1807 | Велосипедист проехал 36 км за 2 часа. С какой скоростью он двигался? | 18
1808 | Охотник верхом на лошади проехал 28 км со скоростью 14 км/час. Сколько времени он потратил на дорогу? | 2
1809 | Расстояние от города до посёлка 30 км. Сколько времени потребуется пешеходу, чтобы пройти это расстояние со скоростью 6 км/час? | 5
1810 | Мальчик пробежал 20 м за 10 сек. С какой скоростью бежал мальчик? | 2
1811 | Крейсер проплыл 80 км со скоростью 40 км/час. Сколько времени он затратил? | 2
1812 | Муха летела 15 секунд со скоростью 5 м/сек. Какое расстояние она пролетела? | 75
1813 | Грач пролетел 100 м со скоростью 10 м/сек. Сколько времени он был в пути? | 10
1814 | За 3 секунд сокол пролетел 78 м. Какова скорость сокола? | 26
1815 | Орёл летел 6 секунд со скоростью 30 м/сек. Сколько м пролетел орёл? | 180
1816 | Расстояние в 450 км скорый поезд проехал за 5 часов. С какой скоростью ехал поезд? | 90
1817 | Лыжник прошёл с одинаковой скоростью 70 км за 5 час. Какова скорость лыжника? | 14
1818 | Туристы проехали 6 часов на лодке со скоростью 12 км/час. Какое расстояние они проплыли? | 72
1819 | Расстояние в 240 км мотоциклист проехал со скоростью 40 км/час. За сколько часов мотоциклист проехал это расстояние? | 6
1820 | За 2 часа вертолёт пролетел 600 км. С какой скоростью летел вертолёт? | 300
1821 | За 3 дня верблюд прошёл 240 км. С какой скоростью шёл верблюд? | 80
1822 | Два пешехода вышли одновременно из 2-х деревень навстречу друг другу. Один шел со скоростью 5 км/ч, другой - 4 км/ч. Встретились они через 3 ч. Каково расстояние между деревнями? | 27
1823 | Два лыжника вышли одновременно навстречу друг другу из 2-х пунктов, расстояние между которыми 66 км. Скорость первого 12 км/ч, второго - 10 км/ч. Через какое время они встретятся? | 3
1824 | Два поезда вышли одновременно навстречу друг другу из двух городов, расстояние между которыми 650 км, и встретились через 5 часов. Чему равна скорость второго поезда, если скорость первого равна 62 км/ч? | 68
1825 | Велосипедист и мотоциклист выехали одновременно из двух поселков навстречу друг другу. Велосипедист ехал со скоростью 15 км/ч, а мотоциклист - со скоростью 57 км/ч. Через сколько часов они встретятся, если расстояние между поселками 288 км? | 4
1826 | Товарный и пассажирский поезда вышли одновременно навстречу друг другу из 2-х городов, расстояние между которыми 520 км. Товарный поезд шел со скоростью 56 км/ч и прошел до встречи 224 км. Какова скорость пассажирского поезда? | 74
1828 | Два самолета вылетели из 2-х городов одновременно навстречу друг другу и встретились через 3 часа. Скорость первого 320 км/ч, второго - 450 км/ч. Каково расстояние между городами? | 2310
1829 | Две девочки вышли одновременно из своих домов навстречу друг другу. Первая девочка шла со скоростью 60 м/мин и прошла до встречи 420 м. Вторая девочка шла со скоростью 70 м/мин. Какое расстояние до встречи прошла вторая девочка? | 490
1830 | Два автомобиля выехали одновременно навстречу друг другу из 2-х городов, расстояние между которыми 450 км. Скорость первого автомобиля 70 км/час. Какова скорость второго автомобиля, если они встретились через 3 часа? | 80
1831 | Два мальчика поплыли одновременно навстречу друг другу с 2-х концов бассейна, длина которого 100 м. Первый плыл со скоростью 20 м/мин, второй - со скоростью 30 м/мин. Какое расстояние до встречи проплыл каждый? | 40, 60
1832 | От двух пристаней, расстояние между которыми 90 км, одновременно вышли навстречу друг другу два теплохода. Первый теплоход шел со скоростью 20 км/час, второй со скоростью 25 км/час. Через сколько часов они встретились? | 2
1833 | Две ласточки летят со скоростью 23 м/сек. Через сколько секунд они встретятся, если расстояние между ними 920 м? | 20
1834 | Два поезда вышли из двух городов одновременно навстречу друг другу. Один поезд шёл со скоростью 63 км/ч. С какой скоростью шёл второй поезд, если расстояние между городами 564 км? Встретились поезда через 4 часа. | 78
1835 | От двух причалов, расстояние между которыми 90 км, одновременно вышли навстречу друг другу две лодки. Первая шла со скоростью 8 км/час, вторая - со скоростью 10 км/час. Через сколько часов лодки встретились? | 5
1836 | Из посёлка и города выехали одновременно навстречу друг другу велосипедист и мотоциклист. Велосипедист ехал со скоростью 16 км/час, а мотоциклист со скоростью 54 км/час. Велосипедист проехал до встречи 48 км. Какое расстояние до встречи проехал мотоциклист? | 162
1837 | Два мальчика одновременно побежали навстречу друг другу по спортивной дорожке, длина которой 200 м. Они встретились через 20 с. Первый бежал со скоростью 5 м/сек. С какой скоростью бежал второй мальчик? | 5
1838 | С двух станций вышли одновременно два грузовых поезда и встретились через 5 часов. Один поезд проходил в час 29 км, а другой 35 км. Каково расстояние между этими станциями? | 320
1839 | Из двух городов одновременно навстречу друг другу выехали 2 автобуса. Скорость первого автобуса 25 км/час, скорость второго - 50 км/час. Первый автобус прошёл до встречи 100 км. Сколько километров прошел до встречи второй автобус? | 200
1841 | Два всадника выехали одновременно навстречу друг другу из двух пунктов, расстояние между которыми 100 км. Всадники встретились через 4 ч. Найдите скорость первого всадника, если скорость второго - 13 км/час. | 12 
1842 | От двух пристаней одновременно навстречу друг другу отошли катер и лодка. До встречи катер прошел 48 км, а лодка 24 км. Скорость лодки 8 км/час. Найдите скорость катера. | 16 
1843 | От двух пристаней одновременно отошли навстречу друг другу два катера, которые встретились через 3 ч. Скорость 1-го катера - 16 км/час, скорость 2-го катера - 18 км/час. Найдите расстояние между пристанями. | 102 
1844 | Из двух городов выехали одновременно навстречу друг другу два мотоциклиста. Один двигался со скоростью 80 км/час. Он проехал до встречи 320 км. Какое расстояние до встречи проехал второй мотоциклист, если он двигался со скоростью 65 км/час? | 260 
1845 | От двух пристаней отошли одновременно навстречу друг другу катер и лодка и встретились через 3 ч. Скорость лодки 15 км/час, скорость катера в 4 раза больше. Найдите расстояние между пристанями. | 225 
1846 | С двух аэродромов одновременно вылетели навстречу друг другу два самолета и встретились через 3 ч. Скорость 1-го самолета 600 км в час, а 2-го самолета - 900 км/час. Найдите расстояние между аэродромами. | 4500 
1847 | Из двух городов, расстояние между которыми 840 км, вышли одновременно навстречу друг другу 2 поезда. Скорость первого поезда 100 км/час, второго - на 10 км/час больше. Через сколько часов поезда встретятся? | 4 
1849 | От одной пристани отплыл в 11 часов ночи теплоход, проходивший по 25 км/час, а от другой пристани навстречу ему в 3 часа следующего утра вышел другой теплоход, проходивший по 27 км/час. Через сколько часов после отплытия второго парохода они встретятся, если между пристанями 360 км? | 5 
1850 | Два туриста, расстояние между которыми 140 км, выехали навстречу друг другу один после другого через 3 часа. Через сколько часов после отъезда первого они встретятся, если первый турист проезжал 10 км/час, а второй 12 км/час ? | 8 
1851 | От двух пристаней навстречу друг другу одновременно  вышли  теплоход  и  катер.  Теплоход  шёл  со  скоростью 33, а  катер  - 25. Через 3 часа они  встретились. Чему равно расстояние между пристанями? |174
1852 | Из двух деревень одновременно навстречу друг другу вышли девочка,  которая двигалась со скоростью 3,  и мальчик,  который двигался в  2  раза  быстрее,  чем  девочка. Встреча произошла через  4  часа.  Каково  расстояние между деревнями? |36
1853 | Два поезда идут навстречу друг другу с двух  станций,  расстояние  между  которыми 385.  Первый  вышел  раньше  на 2 часа  и движется со скоростью 53. Через 3 часа  после  выхода  второго  поезда  они  встретились. Какова скорость второго поезда? |40
1854 | Из  двух  городов,  расстояние  между  которыми  484,  вышли  одновременно  навстречу друг  другу  два  поезда.  Скорость  одного  поезда 45. Определите скорость другого поезда, если поезда встретились через 4 часа. |76
1855 | Из двух городов  одновременно  навстречу друг  другу  отправились  пассажирский  и  товарный  поезда.  Они  встретились  через 12 часов.  Каково  расстояние  между  городами,  если известно,  что  скорость  пассажирского  поезда 75, товарного 35? |1320
1856 | Из двух городов одновременно навстречу друг  другу  вышли  два  поезда.  Один  шёл  со скоростью 42,  а  другой  - 52. Через 6 часов поезда  встретились.  Найдите расстояние между городами. |564
1857 | Расстояние по реке между двумя городами 275. Из этих городов одновременно навстречу друг другу вышли пароход и баржа. Пароход шёл со скоростью 28. Найдите скорость баржи,  если известно,  что её встреча с пароходом произошла через 5 часов после выхода. |27
1858 | Из  двух  городов,  расстояние  между  которыми 1380,  вышли  одновременно  навстречу друг  другу  два  поезда  и  встретились через 10 часов.  Скорость  одного  из  них 75. Найдите скорость другого поезда. |63
1859 | Расстояние  между  сёлами 48 км.  Через сколько часов встретятся два пешехода, которые вышли одновременно навстречу друг другу, если скорость одного 3 км/ч, а другого 5 км/ч? |6
1860 | От деревни до города 300.  Из деревни  в  город  выехал  мотоциклист  со  скоростью 42.  Спустя 2 часа  навстречу  ему  выехал  велосипедист  со  скоростью 12. Через сколько часов они встретятся? |4
1861 | Из двух городов одновременно навстречу друг  другу  выехали  два  мотоциклиста  и встретились  через 10 минут.  Скорость одного из них 920 м/мин, а другого 970 м/мин. Найдите расстояние между городами. |18900  
1862 | Из одного города в другой одновременно навстречу друг другу  вышли два  поезда  и встретились через 9 час.  Скорость одного  поезда 48, а  скорость  другого  на 5  больше другого. Найдите расстояние между городами. |909  
1863 | Скорость пешехода 6 м/мин. Какой путь он пройдёт за 30 минут? |180   
1865 | За какое время самолёт пролетит 1200, если его скорость 300? |4  
1866 | Два поезда вышли из двух городов одновременно навстречу друг другу и встретились через 4 часа. Скорость первого поезда 68, второго 72. Чему равно расстояние между городами? |560  
1867 | Автомобиль и автобус выехали одновременно из двух городов навстречу друг другу. Скорость автомобиля 90, автобуса 70. Через сколько часов они встретятся, если расстояние между городами 1600? |10  
1868 | Из двух городов, расстояние между которыми 600, выехали одновременно навстречу друг другу два автобуса и встретились через 5 часов. Скорость первого автобуса 65. Найти скорость второго автобуса. |55    
1870 | От двух пристаней одновременно навстречу друг другу вышли два теплохода. Скорость первого 24 км/ч и он прошёл до встречи 96 км. Второй теплоход прошёл до встречи 120 км. Какова его скорость? |30  
1871 | Два пешехода вышли одновременно навстречу друг другу из двух сёл. Первый прошёл до встречи 12 км со скоростью 4 км/ч. Второй шёл со скоростью 5 км/ч. Чему равно расстояние между сёлами? |27  
1872 | Из двух городов, расстояние между которыми 780, одновременно навстречу друг другу вышли два поезда со скоростями 70 и 60. Какой путь до встречи прошёл каждый поезд? |420, 360  
1873 | Автомобиль проехал от города до посёлка за 3 часа со скоростью 55 км/ч. Каково расстояние от города до посёлка? |165  
1874 | Велосипедист проехал 30 км за 3 часа. Какова его скорость? |10  
1875 | Турист прошёл со скоростью 4 км/ч путь 20 км. Сколько времени он был в пути? |5  
1876 | Теплоход и катер отошли от двух пристаней одновременно навстречу друг другу. Скорость теплохода 30 км/ч, катера 25 км/ч. Чему равно расстояние между пристанями, если суда встретились через 6 часов? |330  
1877 | Девочка и мальчик побежали с двух концов беговой дорожки одновременно навстречу друг другу и встретились через 30 секунд. Длина беговой дорожки 300 км. Скорость девочки 4 км/ч. Какова скорость мальчика? |6  
1878 | Из двух городов одновременно навстречу друг другу вышли два поезда. Скорость первого поезда 65, скорость второго - 70, он прошёл до встречи 350. Какой путь до встречи прошёл первый поезд? |325  
1879 | С двух станций одновременно навстречу друг другу вышли два поезда. Первый поезд прошёл до встречи 360 км со скоростью 60 км/ч, второй поезд прошёл до встречи 384 км. Какова его скорость? |64  
1880 | Два мотоциклиста выехали одновременно навстречу друг другу из двух городов. Первый проехал до встречи 240 км со скоростью 80 км/ч. Скорость второго - 75 км/ч. Чему равно расстояние между городами? |465  
1881 | Из двух пунктов, находящихся на расстоянии 500 км, одновременно навстречу друг другу выехали два автобуса, скорости которых 54 км/ч и 46 км/ч. Какой путь до встречи прошёл каждый автобус? |270, 230  
1902 | От города до поселка автобус ехал 2 часа со скоростью 75 км/ч. Сколько времени понадобится велосипедисту, чтобы проехать этот путь со скоростью 15 км/ч? |10  
1903 | В первый день туристы прошли 30 км, а во второй 24 км, затратив на весь путь 9 часов. Сколько часов они были в пути каждый день, если двигались с одинаковой скоростью? |5, 4    
1905 | Первую часть пути поезд шел со скоростью 60 км/ч, вторую часть пути - 5 часов со скоростью 70 км/ч. За какое время поезд прошел весь путь равный 890 км? |14  
1906 | По просёлочной дороге велосипедист ехал 3 часа со скоростью 7 км/ч, затем по шоссе со скоростью 10 км/ч. На весь путь он затратил 5 часов. Какое расстояние он проехал? |41  
1907 | Автобус, скорость которого 54, прошел путь между двумя пунктами за 8 часов. За какое время проедет этот путь автомобиль, скорость которого 72? |6  
1908 | До привала велосипедисты ехали 5 часов, после привала - 3 часа и проехали с той же скоростью, что и до привала, на 22 меньше. Какой путь проехали велосипедисты за весь день? |88  
1909 | Санки съехали с горки за 10 секунд, со скоростью 2 м/c , а потом по ровной дороге проделал путь в два раза больший. Сколько всего метров ехали санки? |60  
1910 | Часть пути до школы школьник шел со скоростью 50 км/мин в течение 4 минут. Остальную часть пути он шел со скоростью 80 км/мин. На весь путь до школы он затратил 10 минут. Чему равно расстояние до школы? |680  
1911 | От дома до леса лыжник шел 2 часа со скоростью 8 км/ч. По лесу он шел со скоростью 7 км/ч. Сколько времени он шел по лесу, если всего прошел 37? |3  
1912 | Автобус проехал 180 км за 4 часа. За какое время проедет это расстояние автомобиль, скорость которого в 2 раза больше? |2   
1914 | В первый день автомобилист ехал пять часов со скоростью 72, во второй день он проехал такое же расстояние за 4 часа. С какой скоростью ехал автомобилист во второй день? |90  
1915 | Самолет за три часа пролетел 960, а автомобиль за 5 часов проехал 400. Во сколько скорость самолета больше скорости автомобиля? |4  
1916 | Мотоциклист ехал 2 часа со скоростью 80 и три часа со скоростью 70. Какой путь проехал автомобилист? |370  
1917 | Мотоциклист проехал до места назначения 420 км, сделав в пути одну остановку. До остановки он был в пути 4 часа и ехал со скоростью 80 км/ч. Остальной путь он проехал за два часа. С какой скоростью ехал мотоциклист после остановки? |50  
1918 | Автотуристы в 1 день проехали 600, во 2-й день 200. На весь этот путь они затратили 8 часов. Сколько часов были в пути туристы каждый день, если они ехали с одинаковой скоростью? |6, 2  
1919 | Моторная лодка, двигаясь со скоростью 17 км/ч, прошла путь между пристанями за 5 часов. Сколько потребуется времени, чтобы пройти этот же путь на байдарке, если она движется со скоростью 5 км/ч? |17  
1920 | Турист прошёл 45 км. Первые 3 часа он шёл со скоростью 5 км/ч. Остальную часть пути он прошёл за 5 часов. С какой скоростью шёл турист после остановки? |6  
1921 | Лыжник шёл со скоростью 18 км/ч и был в пути 3 ч. Сколько времени потребуется пешеходу, чтобы пройти такое же расстояние, если его скорость 9 км/ч? |6  
1922 | Отряд прошел 39 км. Первые 3 ч он шел со скоростью 5 км/ч. Остальную часть пути отряд прошел за 6 ч. С какой скоростью отряд прошел остальную часть пути? |4  
1923 | Ворона летела 3 ч со скоростью 50 км/ч. Скворец такое же расстояние пролетит за 2 ч. С какой скоростью летит скворец? |75  
1924 | Туристы в 1-й день были в пути 7 ч, а во 2-й день - 4 ч, двигаясь с одинаковой скоростью. В 1-й день туристы прошли на 15 больше км, чем во 2-й день. Сколько километров прошли туристы в каждый день? |35, 20  
1925 | Лыжник шёл со скоростью 12 км/ч и был в пути 3 ч. Сколько времени понадобится, чтобы пройти такое же расстояние пешеходу, скорость которого 6 км/ч? |6  
1926 | Теплоход в течение 2 дней был в пути 15 часов. В первый день он прошёл 200 км, а во второй 175 км. Сколько часов теплоход был в пути каждый день, если он всё время шёл с одинаковой скоростью? |8, 7  
1927 | От первого города до второго 37 км, а от второго до третьего 83 км. За сколько часов можно проехать от первого города до третьего на мотоцикле, если каждый час проезжать 40 км? |3  
1928 | За 3 минуты самолёт пролетел 30 км. Какое расстояние он пролетит за 40 минут, если его скорость увеличится на 5 км? |600    
1930 | Машина в 1-й день прошла за 9 часов 522 км. Во 2-й день машина была в пути 7 часов и шла с прежней скоростью. Сколько всего километров прошла машина за эти 2 дня? |928  
1931 | Самолёт пролетает 960 км за 2 ч. За сколько часов пролетит то же расстояние другой самолёт, скорость которого в два раза больше? |1  
1932 | Автомобиль за 4 ч прошёл 240 км. Сколько км он пройдёт за 7 ч, если его скорость увеличится на 6 км? |462  
1933 | Поезд, скорость которого 30 км/ч, проходит путь от одного города до другого за 6 ч. За сколько часов пройдёт автомобиль половину этого пути, если будет проходить по 45 км? |2  
1934 | Туристы за два дня похода прошли 84 км, двигаясь с одинаковой скоростью. В 1-й день они были в пути 7 ч, а во 2-й - 5 ч. Какое расстояние прошли туристы в каждый из этих дней? |49, 35  
1935 | Какое время туристы затратили на весь путь, если 90 км они проехали на катере со скоростью 30 км/ч и 12 км прошли пешком со скоростью 4 км/ч? |6  
1936 | Пешеход шёл со скоростью 9 км/ч в течение 2 ч. После этого ему осталось пройти в 3 раза больше того, что он прошёл. Сколько всего должен пройти пешеход? |72  
1937 | Спортсмены бежали три забега по 500 км, а потом ещё 1000 км. Сколько метров им осталось пробежать, если весь путь равен 6000 км? |3500  
1938 | За 6 ч теплоход прошёл 300 км, а поезд за 5 ч прошёл 450 км. На сколько скорость поезда больше скорости теплохода? |40  
1939 | Туристы сделали 3 перехода по 4 км, а потом прошли ещё 9 км. Сколько километров им осталось пройти, если весь путь составляет 32 км? |11  
1940 | За 5 ч грузовая машина прошла 195 км, а легковая машина за 3 ч прошла 360 км. На сколько скорость легковой машины больше скорости грузовой? |81  
1941 | Экскурсанты ехали на пароходе 7 часов со скоростью 32 км/час и на автобусе 3 часа со скоростью 70 км/час. Сколько всего километров проехали экскурсанты? | 434   
1942 | Студенты ехали по железной дороге 12 часов, а на автобусе 8 часов. На сколько больше они проехали по железной дороге, если скорость поезда 65 км/час, а автобуса 40 км/час? | 460    
1944 | Туристы в первый день ехали 5 часов со скоростью 18 км/час. Во второй день они проехали такое же расстояние за 10 часов. С какой скоростью ехали туристы во второй день? |  9   
